,0
L263E675F7B8DA124A,107251
A18AD46BF804ABB0E8,112893
J11D03188803E3560D,84594
F156CFFC3EA58F8FF7,44524
F2CFA496EFCDDCABE8,4733
H2A75741D9A8E08EC5,67383
A1144416FE83594878,112525
N17869C612A63ED2A8,30321
P10623AD701D0A1987,10483
P2246F853A8112A4DF,16341
R2505F1D44EAFC4D0C,10486
P1E81E0DA54117FF4B,91089
T2F33DA79218550B97,107259
Q1BA246413958DC53D,388
A2B6C7AB67C493F82F,4739
A212F2509E9D1B8F03,38945
Q1D3968440A62301F8,124230
N1CECFDBEA63A68DE3,84599
D2CA2A9C650A22E045,90308
F147EB51B68349D91C,38946
F18E0F875EDBE58700,84600
L17C21BA638D5831EA,33264
F29F288DE70AD3F726,95980
F16F1CFBF2502EA7B0,112905
H29AA5DCD16AA1A484,11785
H1AB9EEADA8219CD07,124231
A1DCC426B068769788,77901
F194357AD716033A32,84602
T2757914E380FD3527,84604
R1A2C13A28FB643982,12922
R2C96B3341A91D6378,4748
T19443CF02F6597AA8,123094
H20661DF1BC40EC53A,1510
E1538451C82D08E9A2,84606
R23DBBB7CDCC5618E3,56054
R131940F9E89CA7C1B,71937
P267B23D8CCD347A12,92278
E229139706C131CBF4,101636
F28A12B6A94B55CFF7,70033
O1BE8D68906D89CBE6,90382
B2E9705CE6A4D4E473,84609
N230CC12EBED0FDE29,94838
F220CC0BDB9FF3DB44,16353
E189C5D6D0ED768E11,70034
A2B5F7381F3C376302,95989
R1CB8DB8DD2F179BBA,50332
N270FD7F959A5AA141,54212
P1340208C8333125AA,69059
A2EC2FF7315E1FA26E,100445
A22359F236E285A014,44538
F195353C37B2726C85,107270
R2CA8E3427C0F02EEF,38959
R2CD001DF22D5FEFC4,90329
F24500C04E83FB338A,53832
F2B9B9DC4F5F90D731,38960
H2870C1F424E06026C,22167
K2A8E1C73A92087A0D,18230
W19AF6607FEACD1810,50337
N2C691E45FFB4D9980,78851
G25D50B009AF41BBEE,61745
M282AD97362716A8C9,61746
A21172B84EE8F9CF30,6069
A271B9199F54958CA0,4762
S220A1CACA7C64C331,40285
M187AE01816ED822FD,118601
T2DF8DEB06094508E1,112753
N20BAA535FD384EA74,78303
Y2B2769C7D4DF6494A,78853
S185FC41F167EF51EB,78854
J1E916F79BE4E1A0A2,63720
O286FCFABC9EEB73AA,22171
E19C28A6C7F204A681,44547
A2A316EE3182F9B350,10508
E241657159158E0E56,107279
M2917EE4675D961BF7,101651
R1905716C92A0AAEA2,16363
A1CDB3FB490202220F,55133
R266A050095F265D5C,22173
M208D80419553CCDDD,38969
F1CBC172D6D34BFC95,67409
K110FB4ED04DFAAE55,22176
H17C0FAAC06B9EB961,47180
A18E4000003C2E3CC9,84625
H16B7BC7A777654E4B,73137
S183D96F3E4705590E,33280
F21D578B5CC548689D,38971
E2AE7AD1F42170F8CD,90338
T2862FB03CE7B32AD7,124247
A2DD732F6350D6566C,86034
K2205ABDF93AFA3D78,44549
F1C987AAD7C2DBD4C6,67419
T2144653E7B689661A,47181
A149905C88575EA764,50353
N17FBEF239E36121E1,22181
H133513D2E8B9DD1D8,112925
S15455BF8B2BADF4B7,10519
F2DB35FAE2A3E6631D,22885
L21E6E7BFD71841582,16372
S1EF18328063129F07,33286
F1A7AD05E55D2F484F,16374
R17E095AE834474CBC,67422
U2092D6B33BF9BAB6E,56076
H25BD822644491C1E0,73144
N259F026ACC698FE37,10521
F2392030CE9A9755B5,106461
B26151B7AB467A7BD7,90351
G10D385764E4625335,107291
E2C6F46D91D7DE7F2A,16376
L1FEA53F1E29743079,104264
P12AB14156EC17F5C9,73147
F25CA79993147A62DF,67427
Q291DA7F16CF203675,38981
F12DF47B4DBD5370CA,33293
F169BDAE076001893D,16378
D108BB9B37FFD5BC93,61763
K2A112CBCD65419220,56078
T17E71C17EEB46BC63,79921
N1158193805B4DB35A,115802
H24458159830490A16,80366
F22D1F11BC217BBB11,4783
A2A80103C208285844,84639
F2B7168B85A8DBEEA9,71287
N1F6F485927EDA7F08,44561
M280AAD869ABF9031C,112933
P2E9482DD588E75998,38989
T2B2A6987C33843FD6,124262
E238ACE0D05ABEE14F,16383
Q2FE05C6FCBA934EBD,44565
T19BEC726A634DAB02,16385
Q22E9B0DFE7C25AA26,56084
A1A7D4839BD3651845,25326
Y1A259BCEE9112A4D6,38991
T24AEE6A2AE7733E09,49111
N1722FDC47BE35EADE,27756
L22F216D5887B9B898,22191
S1A7D10D9031E07FAE,96030
N2222BB5A2066E9CED,117141
K2A14B7AF728905E9E,67433
M15ECF1E56F750D04B,84642
S11CD16466D030AED4,50374
Q2D2E66D15CC92E115,67435
N188F143B20229AF78,636
T14EB95F37CB75E393,10537
A1CA7AE397CE3685C9,4794
A24B74ABBBC1D65047,62911
R220CBC67B1BD1872B,93356
T1078A6406BF51B158,56089
A124FFA8E8CBCE7B69,90362
F25FF3029BA30CF6BB,23680
A2EFCDF208B463E410,61778
P173A31B3908BD117A,107302
H2BD722E87B4857A5D,124273
S1FFF10C3B77A2EAE1,84647
H2CDF6DF3F355CCD79,56091
U297A05B04AE3DFA7E,56796
N27417A236F022E9B3,81491
A1F0CC6F4DE20A050C,4797
R24E3A1A239D0BD40D,44581
A2D2BD98C71C474F9F,50377
S2AF8CAE420504C08B,67442
A192876332994ECF04,96034
R234C71DF455CCC973,4801
H147FE9B1CF9D82B9F,82209
A15D3F71446D74EC13,90370
F1C0FC846752800455,33310
A15E2376273E3AE04B,117369
H1D74816765D3BC762,81492
T113F88A92E0037C4A,107308
K268FFCCE087403853,103264
T2AB96341DA8DF65A3,107310
A2A7E729DF4ADA202E,68087
F27A260D05D34B0F2D,118644
L22866BBF3415EA8F0,101681
A26364C5D0EAE5929E,56098
N1CAA9917E79358DFC,61786
Q2FD38050254808F9C,28461
A1D99A2A92FBE7C739,120204
E259FFFF3804CADC90,61787
V2B366ACE4F93C6BEC,44374
E2C4D544EEA542FE77,61788
S1CAFFB6B55E656480,114527
R2DBD562345542BF37,50388
F2F812303FAE4F54AC,58769
P2607C1EF8E2143035,112961
A20FA432582B0A41DE,22210
F264F2EEAFAEFB583F,33320
A118B41D9C9DCE940E,113495
P161266B0EF77302D1,101374
A239416B2EF627FEC7,89552
L1CC72C590FF5685B5,107315
R2A1C8C5514C5E222C,44658
K135F82B0CD9ABC36B,44594
G20FE56CE5706D2DE7,56105
F296EC7329080B5FF7,84668
T19A6B9F5E3B3C3E77,29384
K1A16D6A72D66D9D0C,96047
S2DCB8F3A40992917C,69112
N27551C157D71E082D,113655
D21E552CF731C1094D,87726
E28C52F05E07F0CDD0,67456
L16CC8EF30C561A167,10557
E14C9E5A8ECE4509C7,73179
P2473CA123D51B7AC0,44597
C2E0E21FAC760D84D1,46241
M2576564E029BFB640,34946
K20DF7EC58509BBC54,10558
H1459E9EE5CE4E9A6A,104274
Q2CAB2090B1BB43BAC,50398
A1AE86199B4F88B5F3,65305
H1A6F237DDBFCE2EFA,73182
Q1030457C873A55702,106129
P1E53282D336BAC379,74830
N12E5B31A3226E9C65,90389
N2BD319AF5B75E2E20,54929
F2AECA4BFFF837D191,108887
H196EB03303E807AED,50401
V2757C5C270C36CE11,78908
O271EAC3F139EBE6D4,73185
H2A53DDC814E941361,4813
N13252F3DCC02F2C71,101697
D1C061734E78C1D03D,118670
F24707DEA60848121A,33333
R115302E355DC16CE6,16416
H29D0522E9C31FF369,99672
G2D99DED02ACABD888,33334
P238BB92CA51C13841,35905
T27AA684192CE12D1C,4386
L202F9A90B98659315,33335
R234B032AC39D27B83,114628
A1D3C931780C032B21,56115
P1C8AB5DDB6EAD9CF3,78912
J17A236D4D6B322390,67468
R2D9F2E54FAB9B147D,10940
M1B3607846689A4720,56116
A2F9DFB2695A5AE142,74747
I18A1899DC8A32F99D,33338
F2B2FB3422A251F79D,105206
N2D7DA2AE41307892B,73193
F283722C9F6311EC60,124309
D29DC0D23A7A481618,81496
F1A1F0A4E35606E5E0,84685
F2ADB1A3065D22CC62,44613
D1F6DB82AA32B9CCF3,73196
M1DFC9F355DF4A7859,113656
S236556F1DB7126224,56120
C165A57A36D29F5FF7,76334
R2F9115BE74FA4B08A,61813
P1A06EC7277D69F478,44615
D23FB2F5DFAD43B572,69215
J2E69FACF4E23A7DBF,35031
R2EF706CE4318AF5C9,84688
G21861A123956B3DEE,101711
K261E211FED01E59E5,4825
B2A5BF71F51796E8E0,73199
I2375F22A7C55BF29A,56124
H2FC199195F00C7F05,16422
F17F72835694F05BA1,90403
J1A4FA2460B0D31723,85859
R160EF9A848EEE4195,71413
F2A2109BFF4AD1ADC1,50413
T10EDBDFB047EDC10E,124957
N1E5A02B1FB3884CFA,50414
T2B1E77512CAB3AE36,116232
A2B9C493860A322949,77645
A2ECFDD1FF0898DB08,5876
R281D807E5E1F74D22,78923
S221932C4C0BF5CDB5,28884
A2992E6A566C054508,101714
P10D98BA4B14BABC07,78925
R153DB0C796A212B33,15096
R1AD772E9CBE97C71B,101719
T12F723764BB6B2843,22239
J2DD5F02AC53656E0B,22240
B206E97541CC53E064,84698
F196D627A7C29129CC,102378
B1562DFCE035D7927C,36187
A171616DCF6AFE940E,27803
F18D9E9EEB21144C5C,30282
BC255BAB4D5161E4DD,94850
L1792B9DB99DDD866C,67482
T269DCBD3084BA8F2A,78933
B21FCE01C08F3942BF,124322
N1F82E63D086C6AEF4,50424
R24C44A551685BCEFE,10578
F2606E57F8FD2A953B,33359
V2BF08283CF6B46440,73209
K28DB58AA741B73B32,112991
F113528083847AF4FE,39042
F2046F35E84999BD53,35115
E2C7C5292941C5E833,78935
F240AC82FE85835F21,120079
E1DBB058EEB776165A,16434
M15AFAF72124DC71B8,50429
Q1045A200AD02828B6,78940
N1C250062676C83903,61829
A29D5DBC6DD9AC8B97,121229
F2E48E2A901FA317EC,101729
B2C162BBED63D00D95,4847
E2DB497AB325D25EC7,73212
N27D35BFBC3DE364D1,58777
A1DE594516DE80EAFD,50432
Q2CA98B0D6FD92E898,20972
A1921205FEDA2ED210,56141
A1ED319456A772F22F,73215
C274297FAD0A5011EE,121230
K2BD9ED5D963AB3116,27812
L234B20C13AA639DD9,113001
A2621FE9AFF26455B7,73216
F1CB47A89EF5A08B72,40791
L2B71C52B52B028804,32150
E2A07C75539CAF9DB6,4851
M20E08D2E4568A874E,44634
F18A77DAB8D84B6292,16438
P14A6C76FC28FB3399,31285
E20D45339F889CC66D,84713
H1125786364D8B4B95,40800
S2EF4473520160D064,16439
F2CCD049FE6ACA31B4,10587
S22754CEE400BC5C09,84714
K2AD6AA477FC2698BA,78950
C2CFC8934DA59B9D05,61833
Q280834F5E9431157C,41120
N23858CFB05E9E62A8,96258
R1BE2C6B20F41FD604,105446
A2DE78E5122CCF0479,107353
L1AFE1960C198ABF1A,76396
P17B8F3E6AA958B21F,78953
U1F8AB7D7DA760A440,39690
H229BA752286522BF2,44641
A21AD8EA9AD4CDC286,56149
R2137644E024C9C392,33376
M16ACE98B7E64E9C06,112962
F163F15031FC4DA5B4,33378
T26F9DE3901A8159B9,73222
A20B09E99F01D9CC73,67501
E27A82FE9C09AC144D,16445
F2E49AC0E41233C9D0,60187
E23A46E0F697583F3C,96091
F1BD842F1590CB504E,77048
R13DC76FD813C2DB8A,24079
N180A1FB8C205D8A7B,112091
F1F62AC4854E80CA7A,122072
K2BBF0848E48A318C4,84720
J27D124306FEA45727,12503
L18BDC3044E5DE1EE2,44645
U1D96F17AECFD4EF36,4453
A1A294B6604FD6390B,73227
Q25F01CD2CDDF7C0E3,56155
Y122F12435AACE604F,55344
F2FB8DBC8138EFF303,84722
F24D1C9E00A2A03812,16454
Q2703CEB25249820F3,50445
Q1FF5C74EEC0EA2E66,19034
K132A750CC7C84DDAA,103629
D10B9D34C363A90003,78963
L22112DDC028D9EB94,4863
F21BB72D721F1D4510,22264
A193C7F3155469EF7E,118709
Y198EE59D63209D3D1,29673
F23AA2456A1B047465,73233
A269312DA438542AA2,41548
L2E72DADE689AD45AD,39065
K1DF7A21E5FBBA3EAC,46542
N21F9932FA09AB521C,92352
J1B9C5EA9F8DACD621,51085
N20C682BF8DC2B7773,50450
P2873F0365420746A7,75750
A125D1316284EEA8C3,56163
B2D21C4239FB6B8F68,118716
F1F6CAC603C6EF3175,124352
J229A401205F8579E3,90181
P18BA61A2AC9B87343,39067
R26FD20D224E1E6439,22269
E280F7B8E03EBD7F45,120591
S27375FA291F7E8656,22270
F203D31EDF5C0FC190,124356
F1AF9C96255649094D,123989
A171293CCBE42C6D2A,123106
D27C93EE66FFA69798,1112
M270EFF7168D2CA222,78971
F2C6256D6A4A4263A2,16462
G2E5D81F8F87821E64,78972
E1D3F1C94FE5674A54,101755
J22738B5346911767C,96108
R1918C3CD1051C3451,67513
A2D74CC509322C32EE,52981
F1D4EE7911ED370B5B,22274
T1EE4759419361D9DB,90456
N2EE446FEAD2AFC4E5,4872
C204C6D2DFED350F25,4873
H1E6CEAD6B801E2D9C,90458
N136E70C6B6A208B7E,61857
F255ECB8A99539401F,10613
T2AC0905D31B98E0F8,118724
C12AF74670F5D3397C,22278
R2E826AB6D140B5C49,84735
F1F4570E01392A2DDB,16464
F2CEFF58B95DFDE6D1,56170
S270ED050B5B00988C,112307
N290B937965BBAB176,29751
F2DB8EF6B125AFCE7C,47204
P209E37AA272B6BDCA,32155
L2C9FA063B8704355F,50457
G29AC02A171B50B9D4,5479
A1FC409DB8A7521D1C,39076
P2CCF842661880F2E5,40785
A2D8E424881F3FB5BA,84739
N1F5D9CEE435919660,33405
S2A1C782FA394F4AB5,84558
E172F70B2BD8AD474C,89161
C2396CB537BB984AF0,67520
H2F1A1A786DEC9B0E4,10618
G18FF13B8E65627638,96117
S1D430F5C49828944A,12644
P14A6B2CE8ADB96788,124368
F223259DBF7749EC4D,16475
B2EF7EF9806E62C344,99802
R22A908F92179C9A53,22290
P1BAA7F9385FE587B4,93063
L1451C23B68C1BE814,78983
F14A6A6F68E3220CD6,14842
G23D68E3EE8A80AC27,114103
A217DBD0762245E218,101772
P1A4461C20DFFA0A06,118735
F1EFF4B569B15AA835,92480
L10708070E5FA1585D,122502
N2B638C7CDA107651E,50468
J2656731B722C988C6,96122
R2F5F9361233A6145D,56178
L1649B1071F6CEC32C,50469
N2347A20A3306539F4,63883
B20F773D59EE2236DC,44675
A29372E648FBDF8F6C,12688
R127FE7C122D69A814,113038
V2150B424B4B2C9C10,27850
T2CE37F6F84CDBF217,124372
Z143E6B049549B4473,27851
C23AAA2EA1AC21752D,67529
Q2BC0B17E29817C3BF,16482
E18B720AD66EC3A0CD,44677
T1F51AC30D24AE1360,61875
F174B63D5180FDA7D9,4882
H2490201EC03CD9837,113040
R238C62A1E5E89289E,92513
B23513DDA4DCD85373,118881
A290BFED966EEE1751,67532
K11A8F704A88CE17DB,61876
S13D4A4926CCD7B854,78996
P1D6D79D6AF9E5949B,44681
F2073ED16D5C9A66E9,84754
P2CC48BDF2BB2A8021,4885
J1145301E9CCA79EA9,10632
N1D27CECF8286B6258,84756
A14299E281FA2084BB,32159
F198CE227A3361298D,107395
E107A53D0EB0A01D61,4887
K1FF21C45E8BC1D842,16488
A18D95EE2F98937705,12748
C2D7423EFA70E38E46,67538
A11EC9E2125B1A9F5E,73272
L1A4DCDD4CFFB943F1,75336
N2018F68A5F262933A,124380
M263A7881806754D26,113670
H2EE18F7B154A2CC85,92978
F1E1BF047E63C28291,66230
M172E3B0F65CBE1384,118753
U22E7730C2112ABF83,84762
T24529683E6DAEE79C,16142
A2477FEF7DC7AE1812,90489
T11133B255A6B6D9D6,56192
A2BF1009F29B520D97,124386
Q243CF917DE4F1D0C5,39105
J239891C444177C0A0,84766
N2723C230747E2E128,10639
A19A41F618F21157DD,16518
P239BA197D776C32E9,61887
R114D6A6B98DD6C284,97984
P243A214B757FE8BF5,73282
F218635CA0E0BA27A2,75385
V1ADA84D6308A40EC2,79006
U23FC63471D22D86DB,107403
A29B400FE36A725B08,113056
Q2A9E64301A0374C43,90493
L1C2F0DAEA14E15248,123115
A2990F1FA82A6ADC14,101794
C171BC7C039F36332F,84771
N1EA0EA777AA677ACB,113913
F119A6761AF93A17AF,6981
F2622739975DC169C4,118766
A1E1D2AF4E6785A20A,118767
T2B9EA36DDE7DF9BFB,10645
H1DEDAAEBAC1936441,56199
Q1A8C1B1B3B969B9B2,84773
T20FC010BD9378F8E5,113062
Q2D1A2C2F4CDDB28DC,84774
D23DBDD731D36D1681,79013
S2AA988B50FBF6B900,16508
B13B1BC86D1C8ED697,44706
U14FDD215F50F04460,79016
T2321B3F9B1DB3CD16,96152
K1BE15CF60EE88915A,96485
B13C6823C390C19872,22319
U20C41DE827A940FFA,106935
K15C57504957A22DC7,52116
K212260837286D2262,4907
A1D3AF4D06D9AF8195,51259
B1F97226D814631E09,73291
F1BF325496CF10F527,46853
R225B07CC37BA75D0D,22320
H29A868502BEF42D78,33447
K2053EADF4F73B4022,75447
M2ADB7BEE04193B9BC,95287
K2E6BFADB978D60CE4,101804
F1CE29BFC77986CC83,88499
L13D68B91F43693397,39123
R2D8F25B4CFFDC97AC,67554
E2ED4E87BBB9A85077,90514
M2FFC2E21418C857FF,24448
Q260B5BF615B4C83DA,101807
H22560038DBD0A3BA5,84786
F1E5F763DA9B6603C7,96146
R2F5B5AAAC128FB80B,22325
A1DD554C673897B5ED,113074
F198B6115597DEF928,57328
F12B78C7AFF5D0A48A,83287
P2EF40DBA1125084B8,56212
E10DB8AD3CD58EEDEE,116003
E240CB390AE40A77D1,17097
C130108DC4DCB9FB61,105534
Q2348449F9A25EF66B,64379
A26075C09FADB701FD,104004
E2D30B0E4DE8CC6777,67560
V2BEC111897EC5C4E2,58488
F101307C2BA053A427,58120
V25E116D3AC3B3367A,39131
R210D5223368F0E2A5,22331
T253BCD7D442130F9F,113077
H25C7C96A14310EC86,100495
H1DC0E6FE4B90D3A16,61909
R10BD0E74E54CC8ED9,11242
F25C585F99B6B15130,92986
A1EAFF68C6FF8FC014,101817
K2E10308E51F1D524A,73305
M2649211450956F0F9,107418
R2FFD37A6BF61AD4DD,44719
A1DE81EFF195F82BDB,27886
D116F4C80EBB4472EB,61912
Y1C22EFDD8DE0B4DEC,22908
E2A2272A77D0B3ED0A,44720
V15CF22D70BB25E5EF,27887
C1F418426DED5C4C47,118785
F18AC73DF0F0623567,39133
R1E39E216A1EE9A2E6,56219
F2FB35A12774CA8AF9,96172
H1BD24FDC514058136,17765
A2DEEE0452373E0E2F,84801
U2DD1F375BB89CAE35,121140
P2D56E02C56F8B8956,96173
F1B260219A97273B81,113085
E12842F608BAB3BB9D,120146
L280D004BACEC95AC7,44724
L2EABF26EAC97B59E2,50513
K230F3F8BA6E5040E2,113089
S224C47D301F55C84C,44725
T168A0ADF1A0098C10,50515
N22AF1697AD54520D2,101823
S2C5AA3B701032BE14,44727
T23F6065E3BAC75A95,121946
E10AE2AE9FC06710B9,99398
H2B5AA3895C73F52B8,4927
F241901DE2B6171F14,81512
A24FD6C438A24B8357,113096
A2C84392E344848857,73311
P230C9B888B4F0B731,118792
M104E483D37215E2CF,106149
A20F1AF5096A56AD9D,33463
E1994BD251A0286395,39144
T26D426DB2BA829597,124426
Q136C8BCA8AEF1F46F,88683
H1E6C889AB468EA158,56230
F2D28C83AD10C52535,124427
F2F79CE7FFD22B61C4,44733
R26C8CBD32F2F62F78,84814
T2EB828ACAA93C6B7B,33467
M2A3C453152512916F,24596
F299076232BDDCCEAC,90538
A1456ADFA98B950A1B,61929
A239B16F29A6985579,10679
B1B6D35C017E502384,79048
P224E931069957C3B4,68315
E14D448A8A381898D0,113101
P1D1DB519B58877ADF,22345
E29099532CDAB2705E,56235
H1F499B55A4075472D,45009
E29D5CD45E2C18342B,124432
U203A2BDEC70EB0D66,125036
M22DDF0E8C0F07251E,90542
P24F2D011837D7A7A8,4937
L1EEC0D0A5A9582D74,85355
C16B1CFA1B313745D6,101838
B2DA25BC30E9F8335C,39149
E26F7D73BE792CEC28,92993
N111BC0185A9C0F182,119354
L1BE423A3F40F184EB,101840
G21947D02F96D5F316,84825
V2C6596151DC140BA9,107961
J2DBA8FCD82B96E0C9,118797
U2CB6E7E8CB0B91159,124436
J27CCD1A0343926BB6,84826
T281321FBAB7483AE1,56242
F2D1F017AD934F3089,113811
T144ABCEA3782C75B2,115521
B1CC930277E2BA50BC,33476
H123FB31AB06B89A66,113110
F2C3998BA4E36BFA28,27911
T1B18B91B810A0BD21,109865
S17EC9CC30D3B3A85A,117391
B15A048A8336F0B603,33477
T24AA1B2363A26CA55,94459
Y205660A03DC9DFAC6,115522
S1602034454C743639,6814
S1CCAADF4A0F9848B7,90546
F2BB2FA5A91BCFD777,79061
P10C2F32C670B99EE0,124982
V18F22D7A63FD5F99C,107440
E1A4F95F06FAE265F1,113116
O1AE1567930BB989B7,81420
D1A2F8A33AF728211B,6399
D21F483E46C7ED73F6,58696
B1BC06EFCF5AE7F910,107645
V1B49193713254E622,39158
H28C2035D8D055795F,50537
B2B7BD9B736F0990BC,91202
R19542856F4AA51D30,10690
F2FC719F78BD070779,56252
N1E73887F3BF75B297,50539
T296D74713A06CEEBD,67604
Q20F99F10EAA3CDF56,84836
T1B945CAEAAFAE9D88,101847
M26B50F0AF698B2935,44760
N1156A2D1064A24DAD,124449
Q2A0DE9F205039E795,44761
D28B29C8AB819E976C,101850
D11ACC297AF4F3CF48,35657
A140E5714098796628,56257
H2C52D3DCBCCFFA0FF,113122
A2094A1C45DDEA1146,73335
K20F9901330BDF6806,73336
F22D7A0A3F101F4344,22364
Q2617A0630E7698B2C,79070
M2FD2C37AA4B488873,47170
M2B04BE2368B3E442C,118809
J24526414FCA74081D,73338
N24CDA140B4F088384,96212
R1015D1A405402B201,79075
N22B7C6C7E1A053544,4959
F20B6793F245C4370D,121220
L1A7BC43CDFAB82094,13191
E2DFB9BAF610694CBD,119357
F2A225F9749B02470D,96214
R2081E0F338DC2704E,90254
J2FB8971BE4471F1F0,22368
D2BF8FCBDDD2253F09,39170
T2E527E649102ADEE1,96218
F2CBCC682E497480ED,121259
F2AB32E088BFC608A7,27928
N2709A1B20180175C7,50549
R1E1CBD20B477F1E54,67615
F13462C02E15B6A08D,113130
T21F139E2B115A8D07,50550
N1B4805C8B51AF679A,101857
H12B35C4B0DF894830,107454
S1DEF2818BC35C11FE,124159
U1DC1386466C4ABB49,117395
J2A3C266E48D5F5166,10947
F1FC1B7FD3C2FE966D,27930
R2D0D4609EB357E025,79081
T2A6D47B4D3957F269,41562
A2AA4B34828036E0FF,50554
L13A205D2F2B143492,33504
D29427BD8E2E4CF3D6,27931
T1CB0037AB359079A8,91138
J2CCCC87AC20AF2602,27932
G2526EA5F879FE998D,39174
A24D80671B6DDFF648,20673
A1438F93A2A3822718,39175
W22304F3D1642E337A,67621
M1561ECB3157C28EBD,73347
T21AF651EC09359714,15175
C1507A46C0AB7CA8D4,24827
F2551010A0298301E0,53156
P2A54E7AA1D104D858,122229
N2417CD0E3A36746FA,53034
T29B43517E874EFBCD,11256
Q24B5072B9BEB472A3,50557
C2A0BA8405F73B4A23,107461
F262F5BE6BCAEDDDEE,44776
V275309154E5509F8B,118828
N1DC9F16856BBBF146,60627
P2169C03ED24277337,96227
F1FD7735DD12C556F2,33509
F279296F3962423CC2,96229
J2FEDDF1C06FC2C11D,90577
A196262396F769D7C1,84854
A1F3AC25B8F8D5B479,53069
Q157671AA498330863,47745
N2B4DACBFF46B95362,19121
D2BA8768DE22BF65E9,107466
L2A53E83D7345195BE,70153
N1D519D4409102DDE0,67633
T28EEABD7099E37127,98729
C13FDB955102C112E3,27940
N10E5C6B40BA0A4EBD,67634
L1F4555316BFD344C0,24876
F10DDF79594F1D67E8,116137
P2A125FFCD4CC071B0,61961
J1AE48D74FA196E38F,67636
M252EB37EF19FD459B,118836
G14BC7F84813204625,112610
D18AC428CD7820F33F,124473
C2E6DB2BDB8FF930DC,43922
A20CC74C1712D18B8B,79096
A22674E7FD826168FF,102278
V1271546157F49D5DD,98755
Q1873096E8FA0EF4CF,91141
Q185E7082ACD6733D2,96235
P159922BCCB5210386,113153
F1BF7AED629537734B,27948
A19800D84824396798,113154
Y1F0A1FD8A4912D425,81647
E26C45F1CB66977E68,121264
Q2D9BC3F23736EB651,93126
G1418790CA599363B9,113156
N290BA9F266D6B8A1E,107474
Q12B4F916B01756278,106160
P1FF4A8884E1598446,118846
C2EB125954B2B04F60,50571
H26A325869D2F15D45,75775
V192C2A5B4B06E045E,27953
A251E22B39F898F085,94877
A230E33584C8C275F5,56292
P2AD4C28FAB6E73792,50573
A2D987C3C23103FCB7,20999
F21BAA6B99D2E8200D,73364
R2978A4B5CCD47060C,4989
A142F5C64805AB32E5,67652
H11FABFC3DF5E555D1,44792
S22F5A66B0D01EC89B,22920
E22EFB29728DFE354F,101884
A1D49F7623A54B7EDB,110454
T1C34559C7108C1410,39195
L2C08D7D68242D4BC6,113166
H2A9C5A61A629B19E7,59197
A1CD1FB9B93E16CFB1,33534
O240C4265126C0980E,87290
S287E1D34B461C096C,63796
F236404E1123750450,84873
Q1B2129B1F5EDAEED5,10738
E1FF51EC060A5A9AB3,119365
F289F37402D2F27ECE,56300
F206B8E324BF13F6E2,67660
P131C57D198DB3FAF1,56301
H16BFCECC6D5110AEF,119366
Q15769EC783919C5CC,16593
U1A8D4AFBA6FBD04FC,118854
K240A2AA45C8450E88,16595
F1C0ECC64D192A7B6D,10742
A2D01E3AA0FF0C9198,4996
H133D283D3C368BC72,113176
Y2DB63A0E1E75FA41B,39206
K2BB62AB3C2D932F0B,50587
N225CC782FC4AA3893,84880
F182187D8CEA141C0A,39207
H2CE98862C0BDAC04A,90605
N1B5FCD70C1793EB37,61984
T2B7D4C7BCBDF70C18,121479
F201A4C00B590BCF6A,33544
N2AF3B8A2FAB4C9CBE,84884
G23F875AF50A5E8BF9,35932
M2865D645CA5428FED,101742
A2504875549A4EAEA1,85365
R2EADE4CA696167FB4,114896
H24963F13B074B417F,5831
J266CECF66DA6D0567,106164
A27E280F200D2AC321,56311
N2EFB0BA195CAD8B6B,10750
A22F5BC8698AC873C6,66248
F254FFB5E4D7B332CA,28494
L16B99F1B24E3005C1,56316
R280C0913E0656B269,113184
S20EE28DAE2ECBBEC0,102422
H296C50BE949F64D97,27974
R1730728C5149AA173,56317
E23580CC6E4DF4FEF9,27976
F27B59B3961D032FF3,84892
N2BD70C5D61469D77A,5013
F1939F5194DBE7BC9C,16609
Q28836A19E9149E942,22411
L1FEE45617DD125C89,27980
E2DF034C9248C65DCE,27981
I1958CAA9CAE4622A8,107495
L22C973195CF962665,107497
F2D6C1D5BFB5114D30,11264
I243F750B521261FB2,122705
S2394488F4F14CDD03,70080
D229C5F5AE64574128,101910
F267DEAED234155D7C,107498
E1F659F059970B78DF,44812
F2A5B5FDE22F265B80,90616
A262F73ED6D98D0D8F,33288
S28072AB4606A2997D,101912
F2D181F5FEAC6DE61D,5021
P1D958C76ED06860D9,44814
E1B25CEB00144B48CB,10761
F205EF83133E695255,101914
G122EF37406D555C9E,90619
C1B40CE25BA4A9E419,124510
P2941B5D40D7285133,50605
H26CF838955A86E617,56330
A249209899E8ECAFCB,106168
A2C36D2E6864F4B0F6,5029
K14308401CD9215007,41904
H2AD7568A7EAE82687,10762
B2BF19257BFEA7EBD8,91422
L1D9138644B81EB480,16617
G1328F11A1C4FAD791,59116
F256C48F6744E05D55,56333
F28BB1DE8F3BE4A710,44821
F1D45BB1C69DB8112E,39229
A14BB5DF7439259A55,113198
P1C363469D08F9F3AB,73398
Q157D4CD109D7BF453,62002
L1C804011C5589F361,50609
F115746B6C685742E5,22420
H1F019BC5B28CB4715,99030
N1A604D7D28839DAA6,79139
F2EDEF91A99344B923,50612
G21D78CFDD81282E16,91146
